experiment,x_key,x,y_key,y,color,linestyle
MLion,cumulative_time,4.726641416549683,grad_spectral_norms,0.0009001182042993605,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,4.7767205238342285,grad_spectral_norms,0.0008918765815906227,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,4.826976299285889,grad_spectral_norms,0.0008915843209251761,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,4.878250360488892,grad_spectral_norms,0.000887921778485179,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,4.929758548736572,grad_spectral_norms,0.0008856164640747011,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,4.9798901081085205,grad_spectral_norms,0.0008684967178851366,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.029584646224976,grad_spectral_norms,0.0008876778883859515,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.081537485122681,grad_spectral_norms,0.0008816905901767313,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.1333324909210205,grad_spectral_norms,0.0008417443023063242,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.184625148773193,grad_spectral_norms,0.0008464240818284452,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.235132217407227,grad_spectral_norms,0.0008715681033208966,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.285614490509033,grad_spectral_norms,0.000839321524836123,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.337245225906372,grad_spectral_norms,0.0008374465978704393,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.3893821239471436,grad_spectral_norms,0.0008417583885602653,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.440707445144653,grad_spectral_norms,0.0008194721303880215,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.491566181182861,grad_spectral_norms,0.0008422339451499283,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.5412139892578125,grad_spectral_norms,0.0008279685862362385,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.591166734695435,grad_spectral_norms,0.0008066906011663377,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.64257025718689,grad_spectral_norms,0.0008083005668595433,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.693934917449951,grad_spectral_norms,0.0008204429759643972,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.745316982269287,grad_spectral_norms,0.0008122830186039209,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.795652627944946,grad_spectral_norms,0.0008105088490992785,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.845229148864746,grad_spectral_norms,0.0008293873397633433,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.8956427574157715,grad_spectral_norms,0.0008008119184523821,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.9473278522491455,grad_spectral_norms,0.0007839389145374298,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,5.999414682388306,grad_spectral_norms,0.0008078371756710112,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.052268028259277,grad_spectral_norms,0.0007971373270265758,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.102887392044067,grad_spectral_norms,0.0007895870367065072,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.176589250564575,grad_spectral_norms,0.0007745386101305485,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.252284049987793,grad_spectral_norms,0.0007884101360104978,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.3284218311309814,grad_spectral_norms,0.0007668976322747767,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.404158115386963,grad_spectral_norms,0.000755766115617007,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.481541872024536,grad_spectral_norms,0.0007678558467887342,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.559201955795288,grad_spectral_norms,0.000778804998844862,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.623836517333984,grad_spectral_norms,0.000761284667532891,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,6.681788444519043,grad_spectral_norms,0.0007807475049048662,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,0.0,grad_frobenius_norms,16.03041648864746,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,100.0,grad_frobenius_norms,6.346123695373535,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,200.0,grad_frobenius_norms,3.6044445037841797,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,300.0,grad_frobenius_norms,1.998323678970337,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,400.0,grad_frobenius_norms,1.0292022228240967,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,500.0,grad_frobenius_norms,0.49807050824165344,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,600.0,grad_frobenius_norms,0.23019373416900635,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,700.0,grad_frobenius_norms,0.10216796398162842,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,800.0,grad_frobenius_norms,0.04439006745815277,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,900.0,grad_frobenius_norms,0.018152939155697823,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1000.0,grad_frobenius_norms,0.007123443763703108,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1100.0,grad_frobenius_norms,0.003066987730562687,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1200.0,grad_frobenius_norms,0.015420503914356232,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1300.0,grad_frobenius_norms,0.01720079965889454,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1400.0,grad_frobenius_norms,0.01669865846633911,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1500.0,grad_frobenius_norms,0.016151288524270058,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1600.0,grad_frobenius_norms,0.015712454915046692,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1700.0,grad_frobenius_norms,0.015043155290186405,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1800.0,grad_frobenius_norms,0.014625930227339268,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,1900.0,grad_frobenius_norms,0.014372195117175579,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2000.0,grad_frobenius_norms,0.014080275781452656,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2100.0,grad_frobenius_norms,0.013543409295380116,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2200.0,grad_frobenius_norms,0.013318443670868874,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2300.0,grad_frobenius_norms,0.012960439547896385,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2400.0,grad_frobenius_norms,0.012739441357553005,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2500.0,grad_frobenius_norms,0.012528947554528713,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2600.0,grad_frobenius_norms,0.012298536486923695,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2700.0,grad_frobenius_norms,0.012012925930321217,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2800.0,grad_frobenius_norms,0.01181445550173521,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,2900.0,grad_frobenius_norms,0.011598706245422363,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3000.0,grad_frobenius_norms,0.011428836733102798,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3100.0,grad_frobenius_norms,0.01124234963208437,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3200.0,grad_frobenius_norms,0.011110108345746994,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3300.0,grad_frobenius_norms,0.010918772779405117,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3400.0,grad_frobenius_norms,0.010698871687054634,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3500.0,grad_frobenius_norms,0.01053773146122694,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3600.0,grad_frobenius_norms,0.010385360568761826,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3700.0,grad_frobenius_norms,0.010255801491439342,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3800.0,grad_frobenius_norms,0.01016838476061821,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,3900.0,grad_frobenius_norms,0.00995799619704485,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4000.0,grad_frobenius_norms,0.009968061931431293,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4100.0,grad_frobenius_norms,0.009751500561833382,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4200.0,grad_frobenius_norms,0.009629071690142155,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4300.0,grad_frobenius_norms,0.009508908726274967,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4400.0,grad_frobenius_norms,0.009415317326784134,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4500.0,grad_frobenius_norms,0.009312553331255913,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4600.0,grad_frobenius_norms,0.009172527119517326,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4700.0,grad_frobenius_norms,0.00907580554485321,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4800.0,grad_frobenius_norms,0.008996906690299511,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,4900.0,grad_frobenius_norms,0.008938170038163662,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5000.0,grad_frobenius_norms,0.008837809786200523,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5100.0,grad_frobenius_norms,0.008775853551924229,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5200.0,grad_frobenius_norms,0.008717532269656658,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5300.0,grad_frobenius_norms,0.008565668016672134,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5400.0,grad_frobenius_norms,0.008514090441167355,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5500.0,grad_frobenius_norms,0.008408726193010807,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5600.0,grad_frobenius_norms,0.008304767310619354,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5700.0,grad_frobenius_norms,0.008236397057771683,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5800.0,grad_frobenius_norms,0.008165713399648666,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,5900.0,grad_frobenius_norms,0.008112882263958454,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6000.0,grad_frobenius_norms,0.008080140687525272,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6100.0,grad_frobenius_norms,0.008032722398638725,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6200.0,grad_frobenius_norms,0.007939102128148079,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6300.0,grad_frobenius_norms,0.007862386293709278,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6400.0,grad_frobenius_norms,0.007771200966089964,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6500.0,grad_frobenius_norms,0.007730454206466675,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6600.0,grad_frobenius_norms,0.007675293833017349,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6700.0,grad_frobenius_norms,0.007603017147630453,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6800.0,grad_frobenius_norms,0.007538740988820791,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,6900.0,grad_frobenius_norms,0.007517417427152395,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7000.0,grad_frobenius_norms,0.007462619338184595,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7100.0,grad_frobenius_norms,0.00740469666197896,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7200.0,grad_frobenius_norms,0.007389137987047434,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7300.0,grad_frobenius_norms,0.007288929540663958,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7400.0,grad_frobenius_norms,0.007220623083412647,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7500.0,grad_frobenius_norms,0.007183033041656017,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7600.0,grad_frobenius_norms,0.007135588675737381,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7700.0,grad_frobenius_norms,0.00707631092518568,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7800.0,grad_frobenius_norms,0.007024742662906647,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,7900.0,grad_frobenius_norms,0.007033065427094698,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8000.0,grad_frobenius_norms,0.0070213815197348595,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8100.0,grad_frobenius_norms,0.006905407179147005,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8200.0,grad_frobenius_norms,0.0068902429193258286,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8300.0,grad_frobenius_norms,0.0068747191689908504,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8400.0,grad_frobenius_norms,0.006843417417258024,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8500.0,grad_frobenius_norms,0.006749887950718403,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8600.0,grad_frobenius_norms,0.0067755477502942085,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8700.0,grad_frobenius_norms,0.006719678640365601,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8800.0,grad_frobenius_norms,0.006614586804062128,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,8900.0,grad_frobenius_norms,0.0066169933415949345,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9000.0,grad_frobenius_norms,0.006581413559615612,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9100.0,grad_frobenius_norms,0.006530884187668562,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9200.0,grad_frobenius_norms,0.006464292295277119,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9300.0,grad_frobenius_norms,0.006422057747840881,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9400.0,grad_frobenius_norms,0.006469210609793663,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9500.0,grad_frobenius_norms,0.006403166335076094,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9600.0,grad_frobenius_norms,0.006303536240011454,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9700.0,grad_frobenius_norms,0.006313505116850138,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9800.0,grad_frobenius_norms,0.006314027588814497,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,9900.0,grad_frobenius_norms,0.006268428172916174,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10000.0,grad_frobenius_norms,0.0062339832074940205,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10100.0,grad_frobenius_norms,0.006167657673358917,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10200.0,grad_frobenius_norms,0.00618676096200943,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10300.0,grad_frobenius_norms,0.006155629642307758,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10400.0,grad_frobenius_norms,0.006152260582894087,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10500.0,grad_frobenius_norms,0.006081466097384691,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10600.0,grad_frobenius_norms,0.006090616341680288,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10700.0,grad_frobenius_norms,0.006011952646076679,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10800.0,grad_frobenius_norms,0.005975895095616579,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,10900.0,grad_frobenius_norms,0.005976653657853603,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11000.0,grad_frobenius_norms,0.005984089337289333,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11100.0,grad_frobenius_norms,0.005974238738417625,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11200.0,grad_frobenius_norms,0.005903280805796385,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11300.0,grad_frobenius_norms,0.005851504392921925,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11400.0,grad_frobenius_norms,0.005850696004927158,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11500.0,grad_frobenius_norms,0.005830436944961548,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11600.0,grad_frobenius_norms,0.005798179190605879,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11700.0,grad_frobenius_norms,0.005808001384139061,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11800.0,grad_frobenius_norms,0.005742412060499191,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,iterations,11900.0,grad_frobenius_norms,0.005743829067796469,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.00023698806762695312,grad_frobenius_norms,16.03041648864746,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.20134758949279785,grad_frobenius_norms,6.346123695373535,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.2708137035369873,grad_frobenius_norms,3.6044445037841797,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.3460977077484131,grad_frobenius_norms,1.998323678970337,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.4177730083465576,grad_frobenius_norms,1.0292022228240967,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.4981651306152344,grad_frobenius_norms,0.49807050824165344,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.5686051845550537,grad_frobenius_norms,0.23019373416900635,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.6479065418243408,grad_frobenius_norms,0.10216796398162842,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.7127246856689453,grad_frobenius_norms,0.04439006745815277,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.7849130630493164,grad_frobenius_norms,0.018152939155697823,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.8674590587615967,grad_frobenius_norms,0.007123443763703108,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,0.9401769638061523,grad_frobenius_norms,0.003066987730562687,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.0102314949035645,grad_frobenius_norms,0.015420503914356232,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.0871477127075195,grad_frobenius_norms,0.01720079965889454,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.1631898880004883,grad_frobenius_norms,0.01669865846633911,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.2263433933258057,grad_frobenius_norms,0.016151288524270058,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.2796404361724854,grad_frobenius_norms,0.015712454915046692,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.3327560424804688,grad_frobenius_norms,0.015043155290186405,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.3837761878967285,grad_frobenius_norms,0.014625930227339268,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.43546724319458,grad_frobenius_norms,0.014372195117175579,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.493316888809204,grad_frobenius_norms,0.014080275781452656,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.5447895526885986,grad_frobenius_norms,0.013543409295380116,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.5946946144104004,grad_frobenius_norms,0.013318443670868874,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.6454808712005615,grad_frobenius_norms,0.012960439547896385,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.6971180438995361,grad_frobenius_norms,0.012739441357553005,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.7474067211151123,grad_frobenius_norms,0.012528947554528713,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.7972877025604248,grad_frobenius_norms,0.012298536486923695,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.8487887382507324,grad_frobenius_norms,0.012012925930321217,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.899688720703125,grad_frobenius_norms,0.01181445550173521,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,1.951582431793213,grad_frobenius_norms,0.011598706245422363,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.009063243865967,grad_frobenius_norms,0.011428836733102798,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.059900999069214,grad_frobenius_norms,0.01124234963208437,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.1106069087982178,grad_frobenius_norms,0.011110108345746994,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.1627440452575684,grad_frobenius_norms,0.010918772779405117,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.2124152183532715,grad_frobenius_norms,0.010698871687054634,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.2621419429779053,grad_frobenius_norms,0.01053773146122694,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.3117785453796387,grad_frobenius_norms,0.010385360568761826,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.3641905784606934,grad_frobenius_norms,0.010255801491439342,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.4141733646392822,grad_frobenius_norms,0.01016838476061821,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.465266704559326,grad_frobenius_norms,0.00995799619704485,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.5151758193969727,grad_frobenius_norms,0.009968061931431293,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.567399024963379,grad_frobenius_norms,0.009751500561833382,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.617636203765869,grad_frobenius_norms,0.009629071690142155,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.667429208755493,grad_frobenius_norms,0.009508908726274967,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.71728777885437,grad_frobenius_norms,0.009415317326784134,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.7670722007751465,grad_frobenius_norms,0.009312553331255913,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.8184971809387207,grad_frobenius_norms,0.009172527119517326,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.868345260620117,grad_frobenius_norms,0.00907580554485321,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.918170690536499,grad_frobenius_norms,0.008996906690299511,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,2.9682841300964355,grad_frobenius_norms,0.008938170038163662,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.0202393531799316,grad_frobenius_norms,0.008837809786200523,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.070046901702881,grad_frobenius_norms,0.008775853551924229,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.1198151111602783,grad_frobenius_norms,0.008717532269656658,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.1695053577423096,grad_frobenius_norms,0.008565668016672134,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.218987464904785,grad_frobenius_norms,0.008514090441167355,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.268517255783081,grad_frobenius_norms,0.008408726193010807,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.3182716369628906,grad_frobenius_norms,0.008304767310619354,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.36795711517334,grad_frobenius_norms,0.008236397057771683,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.4182024002075195,grad_frobenius_norms,0.008165713399648666,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.46763014793396,grad_frobenius_norms,0.008112882263958454,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.518122673034668,grad_frobenius_norms,0.008080140687525272,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.568788528442383,grad_frobenius_norms,0.008032722398638725,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.61922550201416,grad_frobenius_norms,0.007939102128148079,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.6697838306427,grad_frobenius_norms,0.007862386293709278,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.7194623947143555,grad_frobenius_norms,0.007771200966089964,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.769099473953247,grad_frobenius_norms,0.007730454206466675,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.818786144256592,grad_frobenius_norms,0.007675293833017349,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.8694450855255127,grad_frobenius_norms,0.007603017147630453,[0.54901961 0.63529412 0.32156863 1.        ],-
MLion,cumulative_time,3.920104503631592,grad_frobenius_norms,0.007538740988820791,[0.54901961 0.63529412 0.32156863 1.        ],-
